Usuario;Caption;Likes;Imagen;Fecha
the_runaddict;"🗓 A 48 dias del 8⃣7⃣6⃣ #Run6starsWMM | 🤔 Se preguntarán: ""¿No esta preparando maratones? ¿Qué hace montado en la 🚲?"" 🙋🏻‍♂️ LA RAZON: ¡Achaques de viejito!. Y, ¿Nos vamos a dejar j*der el entrenamiento? Of course NOT ✋🏻..Este dolorcito puede desaparecer mañana, o durar el resto de la semana. 👏🏻 Por fortuna: ¡Soy triatleta! Y cuando no se puede 🏃‍♂, se puede 🚴‍♂..Para la @chimarathon de 2016 se me fisuró un huesito de un🦶🏻. Los últimos 45 días tocó prácticamente solo 🚴‍♂. ¿Cómo fue? ⬇..▫Los fondos me tocaba hacerlos en bicicleta. Unas 2.5 a 3 horas en modo test 🚴‍♂💨..👀 Los entrenos se escogen con cuidado y hay que tener presentes varios factores..1. 🦵🏼Cadencias altas 🔥 Si no, la longitud de zancada podría perderse rápido..2. Para simular los tempos 💀, trabajos con bloques similares en tiempos de esfuerzo y descanso, buscando sensaciones similares a las del running..📝 Nota: Fisiológicamente es complicado lograrlo: El ♥️ trabaja diferente corriendo que en el ciclismo, pero al menos así perdíamos lo menos posible..✔ El resultado:..Solo 5cm. de longitud de zancada perdidos. Piernas fuertes para competir. Muy buenas sensaciones. Solo 2 minutos por debajo del tiempo esperado. Y sin embargo: PR 🏅.¿Será que la supimos hacer?...#vamosaethos #orgullosamenteaetho #born2run #wmm #abottwmm #iloverunning #ironman703cartagena #vivosaludable #nbrunning #runyou #fearlesslyindependent #aethosteam #marathontraining #mataton #runners_of_insta #tbt";494 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/65572423_2067819183512419_2213857408368938324_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0ly6rGM4cq8AX-u7b_j&oh=f7e7d5c559a1aa8fec7b6ca85f7ad5a5&oe=5E946129;July 18, 2019
the_runaddict;🎲 ¡Juguemos! Aquí va:👀..Desliza y encuentra las 3 diferencias entre las dos fotos. 👇🏼Abajo dejo la respuesta, no hagas trampa 🤨 Cuando bajes a ver, que sea porque ya te rendiste....¿Ya? ¿Tan pronto? Ok, sigue bajando......😒 ¡Te pillé! Perdiendo en IG el tiempo en el que harías quien sabe cuantos abdominales. ¡A ENTRENAAAARRRR! 🚨..😅By the way: No hay diferencias, es la misma foto. 🤜🏻🤛🏼 ¡Feliz tarde!...#runyou #fearlesslyindependent #nbrunning #ironman703cartagena #iloverunning #picoftheday #instamood #nevergiveup #born2run #misudorganatodo;647 likes;;July 9, 2019
the_runaddict;🗓 A 90 dias de que inicie el 8⃣7⃣6⃣ #Run6starsWMM. Le dejo un vídeo que dice poco y mucho a la vez 🤩 | 🎥 @presentevisible..🎉 ¡Por fin pisamos los 30 km.! El fondo de hace dos semanas fue luchado y solo llegué a 23 km., por mala planeación. Para hoy corregí varias cosas:..▫️Carbload ✔️ aunque no soy fan de las pastas🍝, anoche le hicimos a unas..▫️Dormir bien ✔️ 6 horas (mi promedio de sueño puede estar por debajo de las 5, así que 👌🏼)..▫️Ajustar carga del sábado ✔️Los sábados estoy haciendo cuestas ⛰🏃🏻‍♂️ pero quedó muy golpeado 🤕, así que lo cambié por uno de velocidad que hice con @juank3_athlete .Voy a planear bien cuando hacerlas, porque igual las necesito, pero para hoy, sirvió así..▫️Tenis ✔️ Desempolvé los NB 1500 (yo no se qué tanto habrá ayudado esto pero han sido “los de siempre). 🤷🏻‍♂️ Así que por puro agüero 😂 , aunque si quería unos 👟 más duros para hoy..🤜🏻🤛🏼 Y gracias a los de siempre.  El apoyo y compañía de hoy para romper esa barrera fue la clave 🤙🏼 @titoco80 @juanarizacoach @danielmauriciom2006 ...#born2run #quickstories #garmincolombia #fearlesslyindependent #nbrunning #runyou #vamosaethos #aethosteam #coparunners;;;June 9, 2019
the_runaddict;#GlobalRunningDay 🎉🏃🏻‍♂️ | Festejémoslo al ritmo de unos buenos Kms 🥳Y le rindo homenaje al deporte que me ha dado tantas felicidades y dichas, y que ha sacado mis peores caras 🧟‍♂️ (Si quiere ver caras feas, no se puedan las mias en este vídeo), sumando unos buenos kilómetros de velocidad, solo para no olvidar lo duro que es esto, pero lo bien que se siente..#NBRunning #Newbalance #newbalanceco #FearlesslyIndependent #Globalrunningday #vamosaethos #ILoveRunning @newbalanceco;;;June 5, 2019
the_runaddict;#Run6starsWMM | 🗓 A 105 días del 8⃣7⃣6⃣. 🏃🏻‍♂️Nada mal el primer fondo. La embarramos en detalles, pero es el momento para ello. 👀 Ha sido raro sentir que, cosas que antes eran fortaleza, hoy no lo son. 🤩 Esos retos son los que me hacen hacer locuras en el #running..Pase lo que pase, 🗣NADA nos va a hacer caer en pesimismo. Hoy siento que soy una gran versión mía de runner, pero una que no conocía 😅. Todo es aprendizaje y nada nos detiene en esto 🤘🏼 #orgullosamenteaetho #vamosaethos....#vamosaethos #aethosteam #orgullosamenteaetho #nbrunning #runyou #NewBalanceCo #NBRunning #NBTeamCo #fearlesslyindependent #newbalance #keeprunning #AbbottWMM #ReachForTheStars #sixstarfinisher #justrun #runningaddict #garmincolombia #marathontraining #instarunnersCo #born2run;714 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/61455047_1463604323780577_153676336714809924_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lDN7qRkNUfEAX-yEJYT&oh=1f544c0e6d019ff017f7543cf9b268e2&oe=5E9A8B6E;May 26, 2019
the_runaddict;¡BONUS! 🤩 Link del vídeo completo en mi Bio 🎥 Videito de solo algo más de 2 minutos, porque esta semana es importante. | 🗓 A 106 dias del 8️⃣7️⃣6️⃣ - #run6starswmm 👇🏼..Luego de una semana dura de muy poco entrenamiento por diferentes dificultades, principalmente de tiempo, hoy decido que la mejor manera de iniciar este nuevo ciclo de preparación para mi reto es con mis amigos: #aethosteam 🤩. Por agüero, o por lo que sea. Solo porque quiero dar este primer paso rodeado de la mejor energía..👏🏻 Se acabo el trabajo técnico con el que durante más e 4 meses intenté volverme más rápido 🏃🏻‍♂️💨. Los resultados son espectaculares (vendrá video para compartírselos). Ahora vienen los tempos y los fondos..Va a ser una transición difícil pues me acostumbré a otro tipo de trabajos. 😀 Pero hoy quedé motivado para empezar a darlo todo en este nuevo ciclo..👊🏼 Vamos con todo por esa marca en la maratón de las flores (@maratonmedellin) el próximo 08 de Septiembre/2019, con la ilusión de encontrar la marca que me permita correr la maratón de @bostonmarathon 2020 y así, poder continuar con esta locura del 876 🔥.. Si no sucede, pues ya veremos qué hacer. Pero por ahora vamos a pensar positivo y a darlo todo. ¡Gracias por las tomas! 📸 @running_erman 😀💪🏼...#vamosaethos #aethosteam #NBRunning #fearlesslyindependent #coparunners #garmincolombia;;;May 25, 2019
the_runaddict;Cuando los sueños lo valen, se persiguen de día, de noche... A veces de día y de noche el mismo día de ser necesario🤪. Este será mi año más importante en el running. ¡No hay tregua!🤘🏼..Mientras llega lo grande, seguimos dándolo todo. Próxima parada: 🏃🏻‍♂️ 21K en Cali @juanchocorrelon, el 2 de junio, ¿Oís? 🤩..Si se van a poner a prueba en alguna carrera chévere, cuéntenme. Aún tengo tiempo para hacer locuras de menos de 21.000 metros hasta agosto así que bienvenidas las recomendaciones 😀💪🏼 #vamosaethos #orgullosamenteaetho #iloverunning....#aethosteam #runningmotivation #nbrunning #runyou #fearlesslyindependent #newbalance #ironman703cartagena #aethosteam #runningcolombia #marathontraining #garmincolombia #runforfun #runforlife #NewBalanceCo #FreshFoam #NBRunning #NBteamCo #runners_of_insta #worldmarathonmajors  #mmb #runaddict #runningworld #MMC #runningcommunity #mediamaratoncali #MMB2019;996 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/57429771_389879151738537_1516569773076671095_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=sixUQVZ6Tg8AX9CoVa8&oh=bd61c877185359a18dfddc9ffd9d1142&oe=5E9B2859;May 3, 2019
the_runaddict;"Hoy no fue el mejor día en los tests, pero bien dijo alguien por ahí😅: “Los tigres 🐅 no cazan todos los días”. | 📸 @chasingironco ..A mi me gusta que días así, lleguen; me ayudan a mantenerme motivado y a no olvidar lo duro que esto es, lo mucho que vale y lo que debo seguir esforzándome💪🏼. Sé que solo estoy cansado 🙂.😎 Nos veremos cuando llegue el momento preciso; por ahora, a seguirnos preparando para las cosas grandes que vienen🔥 #vamosaethos #orgullosamenteaetho....#ilovecycling #aethosteam #bikelovers #instabike #fearlesslyindependent #marathon #newbalance #iloverunning #vamosaethos #ironman703cartagena #aethosteam #runningcolombia #maraton #marathontraining #runyou #garmincolombia #runforfun #runforlife #NewBalanceCo #NBRunning #NBTeamCo";768 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/56883689_661528250950193_1794869974700677212_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=1hwgrGn2_VEAX8M9mMI&oh=378e400ca3c0210b487d8ab7be84a2d5&oe=5EA638FD;April 14, 2019
the_runaddict;🤩 No competir fue muy especial, además por los lindos recuerdos que me venían a la mente por estar 5 años después en la carrera que fue mi primer Tri, solo que ahora estaba como coach y apoyo a mi equipo 😍..Termino este viaje feliz de haber visto a nuestros más de 50 aethos darlo todo. Grité, hice barra a cualquiera que pasara fuera o no de mi equipo. ❤️ Es emocionante ver tanta gente dándolo todo. ¡Gente de admirar!..A todos los que fueron a darlo todo: ¡Felicitaciones! Dan un mensaje muy especial con sus actos e inspiran a muchos (me incluyo 🙋🏻‍♂️)....#orgullosamenteaetho #vamosaethos #aethosteam #swimbikerun #trifotlife #triforfun #ilovetri #nbrunning #runyou #fearlesslyindependent #marathon #newbalance #iloverunning #vamosaethos #ironman703cartagena #runningcolombia #garmincolombia #runforfun #runforlife #NewBalanceCo #FreshFoam #NBRunning #NBTeamCo #xseries;1,037 likes;;April 2, 2019
the_runaddict;😄 No hay gente más feliz en el mundo #aethosteam 🤘🏼❤️No participaré en el triatlón de San Andrés dentro de una semana, pero no me iba a perder este leñero 🔥..Estoy impresionado del nivel que todos los del equipo tienen hoy 😱 pero nada más encantador que compartir en un ambiente donde lo más importante es el apoyo, el trabajo en equipo y la amistad ❤️..Si se puede disfrutar a tope, y mejorar en el deporte. 🎥 Este mini Clip es para compartirles solo un poquito de lo vivido hoy en nuestro test de 40k🚴🏻‍♂️+5k🏃🏻‍♂️, donde los buenos resultados y la felicidad fueron protagonistas..Por esto soy #orgullosamenteaetho 🤘🏼..#aethosteam #nbrunning #runyou #fearlesslyindependent #marathon #newbalance #iloverunning #vamosaethos #ironman703cartagena #aethosteam #runningcolombia #maraton #marathontraining #garmincolombia #runforfun #runforlife #NewBalanceCo #FreshFoam #NBRunning #NBTeamCo #swimbikerun #triforfun #triforlife;;;March 24, 2019
the_runaddict;🙌🏼 Tercera y ojalá, no la última. #TBT corriendo directo a la meta 🏁 del @ironman70.3cartagena con @juank3_athlete..¿Lo conocen? Busquen en el diccionario 📚 el significado de “Incondicional” y seguro encuentran su foto 😅. ¡Gracias por todo JuanK! #orgullosamenteaetho #vamosaethos #aethosteam ...#aethosteam #nbrunning #runyou #fearlesslyindependent #marathon #newbalance #iloverunning #vamosaethos #ironman703cartagena #aethosteam #runningcolombia #maraton #marathontraining #garmincolombia #runforfun #runforlife #NewBalanceCo #FreshFoam #NBRunning #NBTeamCo;1,034 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/52960076_2241084479553456_5188243959402896454_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UOBgPACGbfEAX9soyj3&oh=b6166ccb3aa1f0d1c536054f05e846c2&oe=5E9611F2;March 21, 2019
the_runaddict;🥺 No todo es lo que parece. Un entrenamiento del #aethosteam desde adentro¿Se han dado cuenta que en IG uno siempre muestra el lado bonito de todo?. 🙄 Todos pasamos por situaciones difíciles..Ojalá todos dejáramos ver otro ese lado de nuestra vida. 🤷🏻‍♂️ A veces somos vulnerables. Y, ¡Se vale! 🙏🏼 Aquí les muestro lo que me tocó hoy a mi: 😅 Un entrenamiento en el que mi cabeza estuvo llena se mil pensamientos a la vez. Me costó mucho hoy por falta de concentración, y otras razones🥺..Llevo semanas mostrando buena cara en mis videos pese a que por dentro estoy viviendo otra cosa 😬. Pero lo importante es que ¡Seguimos de pie! No nos rendiremos. No lo haremos. 🤭 Y, ¿Saben algo? No todo es tan malo. Hay que sacar lo mejor de todo. Hasta de lo malo. Y puede que todo esto hoy haya sacado de mi una idea que transformaría mi vida 😳❤️🏃🏻‍♂️.;;;March 16, 2019
the_runaddict;🏃🏻‍♂️ Así viví desde adentro la RnR 21k Medellín con un PR 🎉Hoy todo salió bien, cuando luego se varios percances da ayer en la noche, debía haber salido mal. Se lo adjudico a que la preparación está, y si que la hemos hecho bien 🤘🏼..A último momento decidí correr con los NB 1080 👟, cosa de la que no me arrepiento y por el contrario, me alegro. 🤩 ¡Estoy enterito! Pienso que se debe a la amortiguación. Pero bueno, sea lo que sea: 🏅¡Llegó ese PR tan esquivo! 🙌🏼 #vamosaethos #orgullosamenteaetho #RnRMedellin #NBrunning #runyou #fearlesslyindependent #NeeBalanceCo #Runforfun #iLoveRunning;;;March 10, 2019
the_runaddict;🎧 La triste historia de mis audífonos 😅;;;March 8, 2019
the_runaddict;#BerlinPursuit - Días restantes: 225 🗓 | ⏱Día de test.No es tan rico chequearse: 💀 Falta el aire, el ritmo empieza a caer, sufrimiento, 🙉la cabeza queriendo que pares, el ❤️ parece que va a salir del pecho... 🤕 Dolor muscular, fatiga, y muchas otras cosas más. ¿Algo de esto les es familiar cuando hacen un test? 🏃🏻‍♂️..¿Para qué sirve?. 🔎 Es la forma de conocer qué tanto has avanzado/mejorado en tu preparación. Es la base para ajustar tus zonas de entrenamiento☝🏼. ¿Tienes claras tus zonas? 🤨..Entre más preciso el trabajo que hagas, ¡Mejor!💪🏼 Tener tus zonas de entrenamiento actualizadas te permite hacer los workouts lo mejor posible, a la vez que te mantienes alejado de lesiones -tanto como es posible-..Estamos trabajando fino en mi preparación para estar tan rapido como sea posible antes de iniciar el macrociclo de maratón. Y de paso, ver si me encuentro un par de PRs 😬....#orgullosamenteaetho #nbrunning #runyou #fearlesslyindependent #marathon #newbalance #iloverunning #vamosaethos #ironman703cartagena #aethosteam #runningcolombia #maraton #marathontraining #garmincolombia #runforfun #runforlife #NewBalanceCo #FreshFoam #NBRunning #NBTeamCo;;;February 23, 2019
the_runaddict;Un domingo normal con el #aethosteamUn vídeo solo para dejar en el recuerdo, uno de tantos domingos felices de entrenar triatlón con mi equipo. Lo mejor de esto es la compañía: Este equipo es lo máximo 🤩 #vamosaethos;;;February 17, 2019
the_runaddict;"#BerlinPursuit - Días restantes: 245 🗓 | Termina la pretemporada de preparación general 💪🏼 con un muy buen resultado -para mi- en el test de hoy, que me motiva y me llena de confianza para lo que viene 🤩 ..Gracias siempre @aethosheadcoach ; @lauradanielara14 por el ánimo siempre y @42ktri por ponerme el paso 🏃🏻‍♂️🤘🏼.Estamos listos para empezar los trabajos específicos de cara a los retos que vendrán. #vamosaethos #orgullosamenteaetho....#aethosteam #iloverunning #runyou #marathoner #swimbikerun #fearlesslyindependent #runforfun #runforlife #NBRunning #nbteamco #NewBalanceCo #FreshFoam #newbalance #garmincolombia";1,098 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/51018465_386051141961126_7868483966147175836_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cxB6YU8cRKoAX_-tkjv&oh=523f0ee0e5ec942739020605980a07a5&oe=5E937CA8;February 3, 2019
the_runaddict;¿Vale la pena perderse corriendo? Juzguen ustedes. | 🎥 Aquí está el vídeo de una de las jornadas de running en Paipa, Colombia. ➡️ El link está en mi Bio. Vayan a verlo y suscríbanse 😀....#vamosaethos #aethosteam #orgullosamenteaetho #runningcolombia #bogotarunners #iloverunning #instarunner #exploremosjuntos #mmb #maratontraining #mediamaraton #runningtips #trip #runningtrip;;;January 4, 2019
the_runaddict;"#tbt | ¿Día de recomendaciones pre competencia? Nah 😅, eso se lo dejo al @aethosheadcoach . Ya estamos dejándolas todas en el IG de nuestro team 👉🏻 @aethosport . Yo solo diré que: NHLAEADP = ¡No haga locuras a estas alturas del partido! 🙏🏼. Ya no es hora de probar cosas, ni de hacer entrenamientos rudos. Lo que se hizo, ya fue, y será. Seguro a esta altura del juego ya lo diste todo, y eso es lo importante. Hora de alistar todo, que nos espera un espectacular fin de semana en Cartagena☀🔥🏅.—Nos vemos después de la meta. 🏁 Me esperán allá 😅 porque si que he visto en IG a todo el mundo muy salvaje en sus entrenamientos (aethos y no aethos) 💪🏼😱—¿A quién estaría halándole las orejas ese día? 🤔 (no soy regañón; que lo digan mis deportistas. Espero que no digan lo contrario o se atendrán a las consecuencias 😂🤣)....#aethosteam #orgullosamenteaetho #triathlonmotivation #swimbikerun #vamosaethos #triforlife #triatleta #exploremosjuntos #ironmancartagena #ironmancartagena703 #tb #instapic #picoftheday #tri #ironman703cartagena";640 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44871807_324768761710771_574308548857573911_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Or9g5d27zmIAX_zg7mK&oh=8797dad1362859ab0d681326bcf6d8ce&oe=5E8E78EC;November 22, 2018
